game_id,game_pk,game_date,season,game_type,status,home_team,away_team,home_score,away_score,venue_name,weather_condition,weather_temp,wind,attendance,game_duration_minutes,home_at_bats,home_runs,home_hits,home_doubles,home_triples,home_home_runs,home_rbi,home_walks,home_strikeouts,home_stolen_bases,away_at_bats,away_runs,away_hits,away_doubles,away_triples,away_home_runs,away_rbi,away_walks,away_strikeouts,away_stolen_bases,home_innings_pitched,home_hits_allowed,home_runs_allowed,home_earned_runs,home_pitching_walks,home_pitching_strikeouts,home_home_runs_allowed,away_innings_pitched,away_hits_allowed,away_runs_allowed,away_earned_runs,away_pitching_walks,away_pitching_strikeouts,away_home_runs_allowed
19067,777288,2025-07-01,2025,R,Final,Pittsburgh Pirates,St. Louis Cardinals,1,0,PNC Park,,,,,,26,1,4,1,0,0,1,2,4,0,32,0,7,3,0,0,0,4,8,0,9.0,7,0,0,4,8,0,8.0,4,1,1,2,4,0
19068,777293,2025-07-01,2025,R,Final,Miami Marlins,Minnesota Twins,2,0,loanDepot park,,,,,,31,2,8,0,1,1,2,1,4,0,29,0,2,1,0,0,0,1,9,1,9.0,2,0,0,1,9,0,8.0,8,2,2,1,4,1
19071,777298,2025-07-01,2025,R,Final,Atlanta Braves,Los Angeles Angels,0,4,Truist Park,,,,,,34,0,7,1,1,0,0,2,11,0,35,4,8,3,0,0,4,7,10,0,8.3,8,4,3,7,10,0,9.0,7,0,0,2,11,0
19097,777262,2025-07-02,2025,R,Final,Seattle Mariners,Kansas City Royals,3,2,T-Mobile Park,,,,,,31,3,8,2,0,1,3,1,7,0,32,2,6,0,0,0,2,4,14,1,8.3,6,2,2,4,14,0,6.6000000000000005,8,3,3,1,7,1
19084,777265,2025-07-02,2025,R,Final,Washington Nationals,Detroit Tigers,9,4,Nationals Park,,,,,,34,9,11,1,1,0,9,3,12,1,34,4,8,3,0,0,4,4,6,0,8.299999999999999,8,4,4,4,6,0,8.0,11,9,9,3,12,0
19094,777266,2025-07-02,2025,R,Final,Chicago Cubs,Cleveland Guardians,5,4,Wrigley Field,,,,,,32,5,9,1,1,0,5,8,7,2,34,4,7,0,0,3,4,2,4,0,8.299999999999999,7,4,3,2,4,3,7.3,9,5,5,8,7,0
19099,777267,2025-07-02,2025,R,Final,Los Angeles Dodgers,Chicago White Sox,5,4,Dodger Stadium,,,,,,34,5,9,0,0,2,5,4,7,2,34,4,9,2,1,1,4,2,7,1,9.0,9,4,4,2,7,1,8.2,9,5,5,4,7,2
19095,777268,2025-07-02,2025,R,Final,Texas Rangers,Baltimore Orioles,6,0,Globe Life Field,,,,,,34,6,11,0,0,2,6,2,8,1,31,0,5,3,0,0,0,2,7,0,9.0,5,0,0,2,7,0,7.300000000000001,11,6,6,2,8,2
19096,777269,2025-07-02,2025,R,Final,Colorado Rockies,Houston Astros,3,5,Coors Field,,,,,,36,3,10,1,0,1,2,1,11,2,40,5,16,2,0,1,5,2,3,0,8.3,16,5,5,2,3,1,9.0,10,3,3,1,11,1
19098,777270,2025-07-02,2025,R,Final,Arizona Diamondbacks,San Francisco Giants,5,6,Chase Field,,,,,,38,5,11,1,0,2,5,5,13,0,38,6,10,2,1,1,6,5,5,0,10.0,10,6,5,5,5,1,10.0,11,5,4,5,13,2
19081,777271,2025-07-02,2025,R,Final,Tampa Bay Rays,Athletics,6,5,George M. Steinbrenner Field,,,,,,33,6,10,2,0,3,6,0,7,1,36,5,10,1,0,3,5,3,17,1,9.0,10,5,5,3,17,3,7.3,10,6,6,0,7,3
19082,777272,2025-07-02,2025,R,Final,Pittsburgh Pirates,St. Louis Cardinals,5,0,PNC Park,,,,,,32,5,8,1,0,0,5,2,9,1,33,0,6,3,0,0,0,3,8,0,9.0,6,0,0,3,8,0,7.3,8,5,5,2,9,0
19085,777273,2025-07-02,2025,R,Final,Philadelphia Phillies,San Diego Padres,4,6,Citizens Bank Park,,,,,,37,4,12,1,1,1,3,1,9,2,32,6,5,1,0,0,6,9,7,0,7.6,5,6,6,9,7,0,8.3,12,4,4,1,9,1
19091,777274,2025-07-02,2025,R,Final,Toronto Blue Jays,New York Yankees,11,9,Rogers Centre,,,,,,35,11,13,1,0,3,10,7,8,2,41,9,15,4,0,2,9,5,7,1,8.3,15,9,9,5,7,2,7.3,13,11,11,7,8,3
19090,777275,2025-07-02,2025,R,Final,Miami Marlins,Minnesota Twins,1,2,loanDepot park,,,,,,33,1,8,1,0,1,1,3,5,0,31,2,8,1,0,0,2,1,9,1,9.0,8,2,2,1,9,0,8.3,8,1,1,3,5,1
19088,777276,2025-07-02,2025,R,Final,New York Mets,Milwaukee Brewers,7,3,Citi Field,,,,,,32,7,9,1,0,2,7,6,5,1,34,3,7,1,0,2,3,4,11,0,7.6,7,3,3,4,11,2,6.6000000000000005,9,7,7,6,5,2
19092,777277,2025-07-02,2025,R,Final,Boston Red Sox,Cincinnati Reds,4,8,Fenway Park,,,,,,35,4,11,5,0,1,4,0,6,0,41,8,12,3,0,1,6,3,6,1,6.9,12,8,4,3,6,1,8.3,11,4,4,0,6,1
19093,777279,2025-07-02,2025,R,Final,Atlanta Braves,Los Angeles Angels,8,3,Truist Park,,,,,,35,8,12,1,0,3,8,4,10,1,33,3,7,0,0,1,3,3,12,0,8.3,7,3,3,3,12,1,7.300000000000001,12,8,8,4,10,3
19083,777284,2025-07-02,2025,R,Final,Washington Nationals,Detroit Tigers,2,11,Nationals Park,,,,,,36,2,9,0,0,0,2,6,8,0,41,11,15,2,0,4,11,3,11,0,9.0,15,11,11,3,11,4,8.3,9,2,2,6,8,0
19087,777289,2025-07-02,2025,R,Final,New York Mets,Milwaukee Brewers,2,7,Citi Field,,,,,,28,2,2,0,0,0,2,1,7,1,36,7,10,2,0,3,7,7,3,0,8.299999999999999,10,7,7,7,3,3,9.0,2,2,2,1,7,0
19086,777290,2025-07-02,2025,R,Final,Philadelphia Phillies,San Diego Padres,5,1,Citizens Bank Park,,,,,,33,5,10,0,1,2,5,4,6,1,32,1,6,0,0,0,1,2,9,1,9.0,6,1,1,2,9,0,7.3,10,5,5,4,6,2
19089,777294,2025-07-02,2025,R,Final,Boston Red Sox,Cincinnati Reds,5,3,Fenway Park,,,,,,30,5,8,4,0,0,5,2,10,2,27,3,3,0,0,1,3,2,5,0,9.0,3,3,3,2,5,1,8.0,8,5,5,2,10,0
19108,777251,2025-07-03,2025,R,Final,Seattle Mariners,Kansas City Royals,2,3,T-Mobile Park,,,,,,37,2,10,3,0,2,2,2,11,1,32,3,5,1,0,0,3,5,5,1,7.6000000000000005,5,3,3,5,5,0,7.6,10,2,2,2,11,2
19109,777253,2025-07-03,2025,R,Final,Los Angeles Dodgers,Chicago White Sox,6,2,Dodger Stadium,,,,,,32,6,7,2,0,2,6,2,6,0,31,2,4,0,0,1,2,2,13,0,9.0,4,2,2,2,13,1,7.3,7,6,3,2,6,2
19107,777256,2025-07-03,2025,R,Final,Arizona Diamondbacks,San Francisco Giants,2,7,Chase Field,,,,,,30,2,3,1,0,2,2,1,7,0,36,7,12,3,0,0,7,2,11,0,9.0,12,7,7,2,11,0,9.0,3,2,2,1,7,2
19104,777257,2025-07-03,2025,R,Final,New York Mets,Milwaukee Brewers,3,2,Citi Field,,,,,,31,3,8,1,0,1,3,1,8,0,31,2,6,1,0,1,2,3,9,0,8.3,6,2,1,3,9,1,7.3,8,3,3,1,8,1
19102,777258,2025-07-03,2025,R,Final,Washington Nationals,Detroit Tigers,11,7,Nationals Park,,,,,,40,11,15,1,0,2,11,3,6,2,35,7,8,0,0,1,7,4,7,0,8.3,8,7,7,4,7,1,7.3,15,11,9,3,6,2
19106,777259,2025-07-03,2025,R,Final,Chicago Cubs,Cleveland Guardians,1,0,Wrigley Field,,,,,,31,1,3,0,0,0,1,3,11,0,34,0,7,0,0,0,0,3,9,0,9.3,7,0,0,3,9,0,8.5,3,1,0,3,11,0
19103,777260,2025-07-03,2025,R,Final,Toronto Blue Jays,New York Yankees,8,5,Rogers Centre,,,,,,34,8,11,4,0,3,8,4,6,0,38,5,12,3,1,1,4,5,12,1,7.6000000000000005,12,5,5,5,12,1,7.3,11,8,8,4,6,3
19105,777261,2025-07-03,2025,R,Final,Atlanta Braves,Los Angeles Angels,1,5,Truist Park,,,,,,32,1,5,0,0,1,1,2,11,0,38,5,11,1,1,2,5,4,12,1,9.0,11,5,5,4,12,2,9.0,5,1,1,2,11,1
19100,777263,2025-07-03,2025,R,Final,Miami Marlins,Minnesota Twins,4,1,loanDepot park,,,,,,30,4,8,0,0,1,4,1,8,2,32,1,5,1,0,1,1,1,10,1,8.3,5,1,1,1,10,1,8.0,8,4,4,1,8,1
19101,777264,2025-07-03,2025,R,Final,Colorado Rockies,Houston Astros,7,6,Coors Field,,,,,,32,7,13,2,0,1,7,1,3,2,40,6,13,3,2,0,6,3,4,0,8.3,13,6,6,3,4,0,8.0,13,7,7,1,3,1
19122,777235,2025-07-04,2025,R,Final,Los Angeles Dodgers,Houston Astros,1,18,Dodger Stadium,,,,,,33,1,6,0,0,1,1,6,6,0,44,18,20,6,0,5,17,8,8,0,8.3,20,18,18,8,8,5,9.0,6,1,1,6,6,1
19114,777236,2025-07-04,2025,R,Final,Seattle Mariners,Pittsburgh Pirates,6,0,T-Mobile Park,,,,,,31,6,7,0,0,4,6,0,6,0,32,0,5,1,0,0,0,3,12,2,9.0,5,0,0,3,12,0,7.300000000000001,7,6,5,0,6,4
19116,777239,2025-07-04,2025,R,Final,San Diego Padres,Texas Rangers,3,2,Petco Park,,,,,,38,3,10,1,1,1,3,5,10,1,35,2,5,2,0,0,2,6,5,3,10.0,5,2,2,6,5,0,8.5,10,3,2,5,10,1
19117,777242,2025-07-04,2025,R,Final,Toronto Blue Jays,Los Angeles Angels,4,3,Rogers Centre,,,,,,31,4,5,1,0,0,3,1,7,0,34,3,5,1,0,1,3,4,11,0,9.3,5,3,3,4,11,1,8.299999999999999,5,4,3,1,7,0
19121,777243,2025-07-04,2025,R,Final,Colorado Rockies,Chicago White Sox,2,3,Coors Field,,,,,,31,2,5,2,0,0,1,2,8,1,33,3,8,2,0,1,3,4,8,0,7.6000000000000005,8,3,3,4,8,1,9.0,5,2,0,2,8,0
19124,777244,2025-07-04,2025,R,Final,Athletics,San Francisco Giants,11,2,Sutter Health Park,,,,,,37,11,12,6,1,2,11,1,12,0,34,2,6,3,0,1,1,2,11,0,9.0,6,2,2,2,11,1,8.0,12,11,9,1,12,2
19110,777245,2025-07-04,2025,R,Final,Washington Nationals,Boston Red Sox,2,11,Nationals Park,,,,,,31,2,6,1,0,0,2,3,8,1,43,11,16,3,0,1,11,5,9,3,9.0,16,11,11,5,9,1,8.3,6,2,2,3,8,0
19112,777246,2025-07-04,2025,R,Final,Chicago Cubs,St. Louis Cardinals,11,3,Wrigley Field,,,,,,37,11,13,1,0,8,11,0,5,0,31,3,4,1,0,1,3,5,7,0,8.3,4,3,3,5,7,1,8.0,13,11,11,0,5,8
19115,777247,2025-07-04,2025,R,Final,Minnesota Twins,Tampa Bay Rays,4,3,Target Field,,,,,,31,4,8,1,0,2,4,3,10,2,34,3,8,1,0,0,3,2,8,2,8.3,8,3,3,2,8,0,6.6,8,4,4,3,10,2
19123,777248,2025-07-04,2025,R,Final,Arizona Diamondbacks,Kansas City Royals,3,9,Chase Field,,,,,,33,3,8,0,0,1,3,4,8,0,40,9,14,3,0,3,9,0,10,0,8.299999999999999,14,9,8,0,10,3,9.0,8,3,3,4,8,1
19118,777249,2025-07-04,2025,R,Final,Cleveland Guardians,Detroit Tigers,1,2,Progressive Field,,,,,,35,1,9,2,0,1,1,3,8,0,33,2,7,0,0,2,2,3,8,0,9.0,7,2,2,3,8,2,7.6,9,1,1,3,8,1
19113,777250,2025-07-04,2025,R,Final,New York Mets,New York Yankees,6,5,Citi Field,,,,,,33,6,10,2,0,3,6,2,6,0,34,5,8,0,0,4,5,3,10,1,8.299999999999999,8,5,5,3,10,4,7.3,10,6,6,2,6,3
19120,777252,2025-07-04,2025,R,Final,Atlanta Braves,Baltimore Orioles,2,3,Truist Park,,,,,,32,2,6,1,0,1,2,1,8,0,34,3,7,1,0,2,3,1,8,0,8.3,7,3,3,1,8,2,8.299999999999999,6,2,2,1,8,1
19119,777254,2025-07-04,2025,R,Final,Miami Marlins,Milwaukee Brewers,5,6,loanDepot park,,,,,,36,5,8,0,1,2,4,3,9,0,34,6,8,2,0,0,6,3,10,2,8.3,8,6,6,3,10,0,8.3,8,5,4,3,9,2
19111,777255,2025-07-04,2025,R,Final,Philadelphia Phillies,Cincinnati Reds,6,9,Citizens Bank Park,,,,,,41,6,14,3,0,1,6,2,6,0,35,9,11,2,0,0,8,5,12,0,8.3,11,9,8,5,12,0,8.3,14,6,6,2,6,1
19135,777221,2025-07-05,2025,R,Final,Los Angeles Dodgers,Houston Astros,4,6,Dodger Stadium,,,,,,36,4,9,1,0,2,4,3,11,2,34,6,9,2,1,1,5,1,10,0,8.3,9,6,5,1,10,1,8.3,9,4,4,3,11,2
19137,777223,2025-07-05,2025,R,Final,San Diego Padres,Texas Rangers,4,7,Petco Park,,,,,,35,4,10,0,0,1,4,4,7,0,35,7,11,1,0,2,7,3,4,2,7.6,11,7,7,3,4,2,7.6000000000000005,10,4,4,4,7,1
19139,777225,2025-07-05,2025,R,Final,Seattle Mariners,Pittsburgh Pirates,1,0,T-Mobile Park,,,,,,29,1,5,4,0,0,1,5,9,1,29,0,2,0,0,0,0,1,11,0,9.0,2,0,0,1,11,0,7.3,5,1,1,5,9,0
19138,777227,2025-07-05,2025,R,Final,Athletics,San Francisco Giants,2,7,Sutter Health Park,,,,,,32,2,7,5,0,0,1,3,8,0,36,7,10,3,0,1,7,4,6,0,8.299999999999999,10,7,7,4,6,1,8.3,7,2,2,3,8,0
19128,777228,2025-07-05,2025,R,Final,Washington Nationals,Boston Red Sox,3,10,Nationals Park,,,,,,36,3,9,0,1,0,2,0,4,0,40,10,11,5,1,1,9,1,6,0,9.0,11,10,4,1,6,1,9.0,9,3,2,0,4,0
19126,777229,2025-07-05,2025,R,Final,Chicago Cubs,St. Louis Cardinals,6,8,Wrigley Field,,,,,,36,6,9,3,0,2,5,6,9,2,38,8,13,0,0,3,8,2,8,0,8.3,13,8,8,2,8,3,8.3,9,6,5,6,9,2
19125,777230,2025-07-05,2025,R,Final,Minnesota Twins,Tampa Bay Rays,6,5,Target Field,,,,,,35,6,11,1,0,1,6,4,7,0,33,5,11,4,0,0,5,3,7,2,9.0,11,5,5,3,7,0,7.3,11,6,6,4,7,1
19127,777231,2025-07-05,2025,R,Final,Toronto Blue Jays,Los Angeles Angels,4,3,Rogers Centre,,,,,,45,4,13,0,0,1,4,5,8,0,36,3,7,0,0,0,3,5,9,1,11.0,7,3,3,5,9,0,9.5,13,4,3,5,8,1
19136,777232,2025-07-05,2025,R,Final,Colorado Rockies,Chicago White Sox,3,10,Coors Field,,,,,,36,3,11,5,0,1,3,3,3,0,41,10,15,4,1,2,10,5,5,0,9.0,15,10,10,5,5,2,8.299999999999999,11,3,3,3,3,1
19129,777233,2025-07-05,2025,R,Final,Philadelphia Phillies,Cincinnati Reds,5,1,Citizens Bank Park,,,,,,30,5,5,1,0,3,5,2,11,1,35,1,8,2,0,1,1,2,7,0,9.0,8,1,1,2,7,1,8.0,5,5,4,2,11,3
19130,777234,2025-07-05,2025,R,Final,Arizona Diamondbacks,Kansas City Royals,7,1,Chase Field,,,,,,32,7,8,2,1,1,7,6,7,0,31,1,5,1,0,0,1,0,7,0,9.0,5,1,1,0,7,0,8.0,8,7,7,6,7,1
19131,777237,2025-07-05,2025,R,Final,Atlanta Braves,Baltimore Orioles,6,9,Truist Park,,,,,,39,6,10,4,0,2,6,4,11,0,38,9,8,4,0,3,9,5,15,2,7.9,8,9,8,5,15,3,9.299999999999999,10,6,6,4,11,2
19133,777238,2025-07-05,2025,R,Final,Miami Marlins,Milwaukee Brewers,4,2,loanDepot park,,,,,,31,4,8,2,0,1,4,1,5,0,36,2,9,2,1,0,2,1,12,1,7.6000000000000005,9,2,2,1,12,0,8.0,8,4,4,1,5,1
19134,777240,2025-07-05,2025,R,Final,Cleveland Guardians,Detroit Tigers,0,1,Progressive Field,,,,,,30,0,4,2,0,0,0,3,6,1,27,1,2,0,0,1,1,4,9,0,9.0,2,1,1,4,9,1,9.0,4,0,0,3,6,0
19132,777241,2025-07-05,2025,R,Final,New York Mets,New York Yankees,12,6,Citi Field,,,,,,33,12,10,3,0,3,12,5,8,2,36,6,9,2,0,3,6,2,7,0,8.3,9,6,6,2,7,3,7.3,10,12,11,5,8,3
19151,777205,2025-07-06,2025,R,Final,Seattle Mariners,Pittsburgh Pirates,1,0,T-Mobile Park,,,,,,30,1,7,1,0,1,1,0,13,0,33,0,5,0,0,0,0,0,13,0,8.299999999999999,5,0,0,0,13,0,7.3,7,1,1,0,13,1
19150,777206,2025-07-06,2025,R,Final,Los Angeles Dodgers,Houston Astros,1,5,Dodger Stadium,,,,,,33,1,7,1,0,0,1,1,7,0,37,5,11,3,0,3,5,2,9,0,7.6000000000000005,11,5,5,2,9,3,9.0,7,1,1,1,7,0
19153,777207,2025-07-06,2025,R,Final,San Diego Padres,Texas Rangers,4,1,Petco Park,,,,,,33,4,10,1,0,0,4,5,7,2,33,1,6,1,0,0,1,1,9,0,8.3,6,1,1,1,9,0,7.300000000000001,10,4,4,5,7,0
19154,777210,2025-07-06,2025,R,Final,Athletics,San Francisco Giants,2,6,Sutter Health Park,,,,,,31,2,5,2,0,1,2,7,8,0,37,6,9,1,0,2,6,4,13,0,8.299999999999999,9,6,6,4,13,2,9.0,5,2,2,7,8,1
19141,777213,2025-07-06,2025,R,Final,Washington Nationals,Boston Red Sox,4,6,Nationals Park,,,,,,39,4,12,1,0,0,4,6,11,0,37,6,12,3,0,2,6,1,7,1,7.6000000000000005,12,6,6,1,7,2,8.3,12,4,4,6,11,0
19143,777214,2025-07-06,2025,R,Final,Toronto Blue Jays,Los Angeles Angels,3,2,Rogers Centre,,,,,,30,3,8,2,0,1,3,2,5,0,36,2,9,0,0,1,2,5,14,1,8.3,9,2,2,5,14,1,8.0,8,3,3,2,5,1
19148,777215,2025-07-06,2025,R,Final,Colorado Rockies,Chicago White Sox,6,4,Coors Field,,,,,,31,6,8,0,1,2,6,4,4,2,31,4,7,1,0,0,4,7,6,1,8.3,7,4,4,7,6,0,7.3,8,6,6,4,4,2
19145,777216,2025-07-06,2025,R,Final,New York Mets,New York Yankees,4,6,Citi Field,,,,,,34,4,10,0,0,0,3,2,7,1,38,6,12,3,0,2,6,1,8,1,8.3,12,6,6,1,8,2,8.3,10,4,4,2,7,0
19142,777217,2025-07-06,2025,R,Final,Philadelphia Phillies,Cincinnati Reds,3,1,Citizens Bank Park,,,,,,31,3,7,1,0,1,3,6,14,0,28,1,1,0,0,1,1,0,12,0,9.0,1,1,1,0,12,1,7.3,7,3,3,6,14,1
19149,777218,2025-07-06,2025,R,Final,Arizona Diamondbacks,Kansas City Royals,0,4,Chase Field,,,,,,30,0,3,1,0,0,0,1,9,1,33,4,8,3,0,2,4,2,8,2,9.0,8,4,4,2,8,2,9.0,3,0,0,1,9,0
19152,777219,2025-07-06,2025,R,Final,Chicago Cubs,St. Louis Cardinals,11,0,Wrigley Field,,,,,,37,11,13,3,1,1,10,5,6,2,32,0,6,2,0,0,0,1,11,0,8.3,6,0,0,1,11,0,6.6000000000000005,13,11,8,5,6,1
19147,777220,2025-07-06,2025,R,Final,Minnesota Twins,Tampa Bay Rays,5,7,Target Field,,,,,,37,5,7,1,0,2,4,4,11,1,38,7,11,2,0,1,6,1,9,0,10.0,11,7,5,1,9,1,9.3,7,5,3,4,11,2
19140,777222,2025-07-06,2025,R,Final,Atlanta Braves,Baltimore Orioles,1,2,Truist Park,,,,,,32,1,7,1,0,1,1,2,10,0,30,2,6,1,0,1,2,4,9,0,9.0,6,2,2,4,9,1,8.3,7,1,1,2,10,1
19146,777224,2025-07-06,2025,R,Final,Miami Marlins,Milwaukee Brewers,1,3,loanDepot park,,,,,,29,1,3,0,0,1,1,0,12,0,33,3,9,1,0,1,3,0,5,2,9.0,9,3,3,0,5,1,9.0,3,1,1,0,12,1
19144,777226,2025-07-06,2025,R,Final,Cleveland Guardians,Detroit Tigers,2,7,Progressive Field,,,,,,35,2,6,3,0,0,2,2,12,0,37,7,6,1,0,2,6,5,11,1,8.6,6,7,5,5,11,2,9.3,6,2,1,2,12,0
19164,777199,2025-07-07,2025,R,Final,San Francisco Giants,Philadelphia Phillies,3,1,Oracle Park,,,,,,33,3,8,2,0,0,3,1,9,0,31,1,6,1,0,0,0,3,5,0,9.0,6,1,1,3,5,0,7.3,8,3,3,1,9,0
19162,777200,2025-07-07,2025,R,Final,Los Angeles Angels,Texas Rangers,6,5,Angel Stadium,,,,,,33,6,10,4,0,1,6,4,8,0,35,5,8,1,0,1,5,3,8,0,8.3,8,5,5,3,8,1,8.1,10,6,6,4,8,1
19160,777201,2025-07-07,2025,R,Final,Milwaukee Brewers,Los Angeles Dodgers,9,1,American Family Field,,,,,,33,9,8,1,0,2,8,5,5,0,33,1,7,2,0,0,1,2,11,0,9.0,7,1,1,2,11,0,7.3,8,9,7,5,5,2
19161,777202,2025-07-07,2025,R,Final,Houston Astros,Cleveland Guardians,5,7,Daikin Park,,,,,,32,5,5,0,0,3,5,2,4,0,35,7,10,4,0,2,7,2,5,1,8.3,10,7,7,2,5,2,8.3,5,5,5,2,4,3
19163,777203,2025-07-07,2025,R,Final,San Diego Padres,Arizona Diamondbacks,3,6,Petco Park,,,,,,32,3,7,0,0,1,2,5,10,0,33,6,9,3,1,1,6,6,9,1,7.6000000000000005,9,6,6,6,9,1,8.3,7,3,1,5,10,1
19158,777204,2025-07-07,2025,R,Final,Kansas City Royals,Pittsburgh Pirates,9,3,Kauffman Stadium,,,,,,34,9,12,2,1,4,9,1,5,0,31,3,4,0,0,1,3,3,8,0,9.0,4,3,3,3,8,1,7.3,12,9,9,1,5,4
19157,777208,2025-07-07,2025,R,Final,Cincinnati Reds,Miami Marlins,1,5,Great American Ball Park,,,,,,28,1,3,0,0,0,1,2,7,0,36,5,10,3,0,1,4,1,7,1,9.0,10,5,3,1,7,1,8.3,3,1,0,2,7,0
19156,777209,2025-07-07,2025,R,Final,Boston Red Sox,Colorado Rockies,9,3,Fenway Park,,,,,,38,9,14,3,1,3,9,1,10,1,34,3,7,2,0,0,3,3,11,0,8.3,7,3,2,3,11,0,7.300000000000001,14,9,8,1,10,3
19155,777211,2025-07-07,2025,R,Final,Detroit Tigers,Tampa Bay Rays,5,1,Comerica Park,,,,,,33,5,9,4,0,3,5,3,10,1,30,1,5,1,0,0,1,2,6,0,9.0,5,1,1,2,6,0,8.0,9,5,5,3,10,3
19159,777212,2025-07-07,2025,R,Final,Chicago White Sox,Toronto Blue Jays,4,8,Rate Field,,,,,,36,4,8,2,0,0,4,3,6,0,34,8,8,1,0,3,8,5,4,1,9.0,8,8,8,5,4,3,8.3,8,4,2,3,6,0
19176,777180,2025-07-08,2025,R,Final,Los Angeles Angels,Texas Rangers,1,13,Angel Stadium,,,,,,32,1,6,0,0,0,1,0,9,0,38,13,12,4,0,3,13,9,6,0,9.0,12,13,13,9,6,3,9.0,6,1,0,0,9,0
19177,777185,2025-07-08,2025,R,Final,San Diego Padres,Arizona Diamondbacks,1,0,Petco Park,,,,,,26,1,4,0,0,1,1,1,5,0,30,0,3,1,0,0,0,5,12,1,8.3,3,0,0,5,12,0,8.0,4,1,1,1,5,1
19178,777186,2025-07-08,2025,R,Final,San Francisco Giants,Philadelphia Phillies,4,3,Oracle Park,,,,,,33,4,9,1,0,1,4,3,8,0,35,3,9,2,0,1,3,4,6,3,7.6000000000000005,9,3,3,4,6,1,8.1,9,4,4,3,8,1
19167,777187,2025-07-08,2025,R,Final,New York Yankees,Seattle Mariners,10,3,Yankee Stadium,,,,,,36,10,12,2,0,3,9,2,9,0,33,3,7,1,0,1,3,4,6,0,7.6000000000000005,7,3,3,4,6,1,7.3,12,10,9,2,9,3
19172,777188,2025-07-08,2025,R,Completed Early,Chicago White Sox,Toronto Blue Jays,1,6,Rate Field,,,,,,19,1,4,1,0,1,1,1,1,0,32,6,12,4,0,1,6,4,2,0,6.2,12,6,6,4,2,1,6.0,4,1,1,1,1,1
19179,777189,2025-07-08,2025,R,Final,Athletics,Atlanta Braves,10,1,Sutter Health Park,,,,,,34,10,10,1,0,5,10,3,9,0,33,1,6,2,0,1,1,1,4,0,9.0,6,1,1,1,4,1,7.3,10,10,10,3,9,5
19171,777190,2025-07-08,2025,R,Final,Minnesota Twins,Chicago Cubs,8,1,Target Field,,,,,,35,8,12,3,0,3,8,1,3,1,31,1,6,0,0,1,1,5,9,0,8.3,6,1,1,5,9,1,7.3,12,8,8,1,3,3
19174,777191,2025-07-08,2025,R,Final,St. Louis Cardinals,Washington Nationals,4,2,Busch Stadium,,,,,,29,4,7,2,0,2,4,4,4,0,33,2,8,2,0,0,2,3,8,0,9.0,8,2,2,3,8,0,8.0,7,4,4,4,4,2
19175,777192,2025-07-08,2025,R,Final,Houston Astros,Cleveland Guardians,6,10,Daikin Park,,,,,,39,6,11,5,0,0,6,6,15,0,36,10,8,2,0,3,10,6,6,2,9.3,8,10,9,6,6,3,9.3,11,6,6,6,15,0
19173,777193,2025-07-08,2025,R,Final,Milwaukee Brewers,Los Angeles Dodgers,3,1,American Family Field,,,,,,29,3,8,0,0,1,3,2,6,0,31,1,4,1,0,1,1,1,15,0,9.0,4,1,1,1,15,1,8.0,8,3,3,2,6,1
19170,777194,2025-07-08,2025,R,Final,Kansas City Royals,Pittsburgh Pirates,4,3,Kauffman Stadium,,,,,,32,4,7,0,0,2,4,1,6,0,32,3,6,3,0,2,3,3,7,0,9.0,6,3,3,3,7,2,7.4,7,4,3,1,6,2
19166,777195,2025-07-08,2025,R,Final,Detroit Tigers,Tampa Bay Rays,4,2,Comerica Park,,,,,,26,4,4,0,0,2,4,6,10,3,34,2,8,1,0,1,2,1,11,0,8.299999999999999,8,2,2,1,11,1,8.0,4,4,4,6,10,2
19168,777196,2025-07-08,2025,R,Final,Boston Red Sox,Colorado Rockies,10,2,Fenway Park,,,,,,35,10,10,1,1,2,10,3,8,0,31,2,5,0,0,1,2,1,10,0,9.0,5,2,2,1,10,1,6.6000000000000005,10,10,9,3,8,2
19169,777197,2025-07-08,2025,R,Final,Cincinnati Reds,Miami Marlins,2,12,Great American Ball Park,,,,,,34,2,5,1,0,1,1,3,13,0,35,12,12,4,0,0,11,7,2,1,9.0,12,12,11,7,2,0,9.0,5,2,1,3,13,1
19165,777198,2025-07-08,2025,R,Final,Baltimore Orioles,New York Mets,6,7,Oriole Park at Camden Yards,,,,,,36,6,9,1,0,1,6,2,8,1,39,7,11,2,0,3,7,4,13,1,9.299999999999999,11,7,6,4,13,3,9.3,9,6,6,2,8,1
19192,777162,2025-07-09,2025,R,Final,San Diego Padres,Arizona Diamondbacks,2,8,Petco Park,,,,,,31,2,4,2,0,1,2,0,5,0,34,8,8,3,0,4,8,5,12,0,9.0,8,8,8,5,12,4,9.0,4,2,2,0,5,1
19182,777163,2025-07-09,2025,R,Final,San Francisco Giants,Philadelphia Phillies,0,13,Oracle Park,,,,,,30,0,4,0,0,0,0,2,8,0,42,13,17,4,0,2,13,3,9,2,8.3,17,13,11,3,9,2,9.0,4,0,0,2,8,0
19191,777171,2025-07-09,2025,R,Final,Los Angeles Angels,Texas Rangers,11,8,Angel Stadium,,,,,,37,11,12,2,0,4,11,1,2,1,36,8,10,3,0,2,8,2,5,3,7.6000000000000005,10,8,7,2,5,2,6.6,12,11,9,1,2,4
